Date,Open,High,Low,Close
24-August-2016,,,,544.80,
25-August-2016,,,,544.07,
26-August-2016,,,,544.20,
29-August-2016,,,,546.88,
30-August-2016,,,,551.85,
31-August-2016,,,,553.69,
1-September-2016,,,,551.27,
2-September-2016,,,,551.46,
6-September-2016,,,,560.41,
7-September-2016,,,,559.27,
8-September-2016,,,,562.94,
9-September-2016,,,,559.06,
12-September-2016,,,,546.05,
14-September-2016,,,,551.74,
15-September-2016,,,,551.89,
16-September-2016,,,,554.09,
19-September-2016,,,,557.43,
20-September-2016,,,,557.43,
21-September-2016,,,,557.25,
22-September-2016,,,,567.53,
23-September-2016,,,,566.62,
26-September-2016,,,,564.74,
27-September-2016,,,,563.66,
28-September-2016,,,,568.15,
29-September-2016,,,,551.28,
30-September-2016,,,,557.98,
3-October-2016,,,,575.15,
4-October-2016,,,,576.93,
5-October-2016,,,,577.32,
6-October-2016,,,,578.61,
7-October-2016,,,,577.92,
10-October-2016,,,,578.80,
13-October-2016,,,,571.46,
14-October-2016,,,,574.26,
17-October-2016,,,,568.24,
18-October-2016,,,,576.68,
19-October-2016,,,,574.68,
20-October-2016,,,,574.47,
21-October-2016,,,,574.66,
24-October-2016,,,,572.02,
25-October-2016,,,,572.23,
26-October-2016,,,,567.60,
27-October-2016,,,,559.48,
28-October-2016,,,,563.41,
30-October-2016,,,,565.09,
1-November-2016,,,,563.01,
2-November-2016,,,,553.25,
3-November-2016,,,,546.61,
4-November-2016,,,,541.09,
7-November-2016,,,,544.97,
8-November-2016,,,,547.45,
9-November-2016,,,,539.09,
10-November-2016,,,,546.43,
11-November-2016,,,,524.24,
15-November-2016,,,,500.02,
16-November-2016,,,,505.01,
17-November-2016,,,,503.09,
18-November-2016,,,,506.22,
21-November-2016,,,,493.16,
22-November-2016,,,,501.07,
23-November-2016,,,,507.36,
24-November-2016,,,,505.33,
25-November-2016,,,,515.04,
28-November-2016,,,,518.05,
29-November-2016,,,,520.94,
30-November-2016,,,,527.52,
1-December-2016,,,,519.20,
2-December-2016,,,,512.54,
5-December-2016,,,,516.36,
6-December-2016,,,,518.47,
7-December-2016,,,,519.65,
8-December-2016,,,,527.52,
9-December-2016,,,,526.25,
12-December-2016,,,,514.69,
13-December-2016,,,,513.87,
14-December-2016,,,,511.07,
15-December-2016,,,,509.53,
16-December-2016,,,,507.84,
19-December-2016,,,,505.50,
20-December-2016,,,,500.21,
21-December-2016,,,,498.83,
22-December-2016,,,,491.49,
23-December-2016,,,,491.84,
26-December-2016,,,,482.17,
27-December-2016,,,,491.38,
28-December-2016,,,,493.87,
29-December-2016,,,,502.00,
30-December-2016,,,,508.28,
2-January-2017,,,,511.73,
3-January-2017,,,,517.10,
4-January-2017,,,,516.36,
5-January-2017,,,,527.88,
6-January-2017,,,,526.50,
9-January-2017,,,,526.18,
10-January-2017,,,,530.76,
11-January-2017,,,,540.16,
12-January-2017,,,,542.19,
13-January-2017,,,,540.70,
16-January-2017,,,,544.03,
17-January-2017,,,,542.76,
18-January-2017,,,,547.23,
19-January-2017,,,,550.79,
20-January-2017,,,,542.38,
23-January-2017,,,,548.44,
24-January-2017,,,,554.73,
25-January-2017,,,,566.40,
27-January-2017,,,,567.87,
30-January-2017,,,,568.52,
31-January-2017,,,,562.11,
1-February-2017,,,,574.21,
2-February-2017,,,,575.60,
3-February-2017,,,,574.12,
6-February-2017,,,,582.47,
7-February-2017,,,,581.34,
8-February-2017,,,,585.25,
9-February-2017,,,,584.84,
10-February-2017,,,,585.85,
13-February-2017,,,,586.69,
14-February-2017,,,,580.90,
15-February-2017,,,,575.03,
16-February-2017,,,,581.52,
17-February-2017,,,,585.16,
20-February-2017,,,,590.49,
21-February-2017,,,,594.72,
22-February-2017,,,,592.08,
23-February-2017,,,,591.47,
27-February-2017,,,,588.31,
28-February-2017,,,,587.44,
1-March-2017,,,,587.43,
2-March-2017,,,,578.35,
3-March-2017,,,,580.17,
6-March-2017,,,,584.07,
7-March-2017,,,,583.53,
8-March-2017,,,,582.33,
9-March-2017,,,,582.29,
10-March-2017,,,,580.63,
14-March-2017,,,,592.47,
15-March-2017,,,,595.39,
16-March-2017,,,,603.44,
17-March-2017,,,,601.18,
20-March-2017,,,,600.93,
21-March-2017,,,,601.81,
22-March-2017,,,,596.20,
23-March-2017,,,,602.91,
24-March-2017,,,,602.10,
27-March-2017,,,,598.19,
28-March-2017,,,,601.01,
29-March-2017,,,,601.80,
30-March-2017,,,,603.11,
31-March-2017,,,,607.74,
3-April-2017,,,,608.42,
5-April-2017,,,,613.33,
6-April-2017,,,,616.10,
7-April-2017,,,,614.87,
10-April-2017,,,,624.39,
11-April-2017,,,,624.80,
12-April-2017,,,,624.59,
13-April-2017,,,,621.23,
17-April-2017,,,,621.76,
18-April-2017,,,,617.74,
19-April-2017,,,,622.61,
20-April-2017,,,,624.17,
21-April-2017,,,,621.25,
24-April-2017,,,,627.81,
25-April-2017,,,,638.66,
26-April-2017,,,,638.56,
27-April-2017,,,,638.95,
28-April-2017,,,,639.41,
2-May-2017,,,,641.67,
3-May-2017,,,,638.44,
4-May-2017,,,,638.50,
5-May-2017,,,,627.87,
8-May-2017,,,,628.14,
9-May-2017,,,,629.66,
10-May-2017,,,,635.24,
11-May-2017,,,,636.14,
12-May-2017,,,,632.52,
15-May-2017,,,,643.83,
16-May-2017,,,,644.99,
17-May-2017,,,,647.09,
18-May-2017,,,,632.61,
19-May-2017,,,,628.09,
22-May-2017,,,,619.00,
