Date,Open,High,Low,Close
11-March-2016,1459.24,1477.21,1453.90,1456.47,
14-March-2016,1461.33,1467.40,1453.70,1459.64,
15-March-2016,1459.40,1461.63,1452.04,1455.35,
16-March-2016,1453.90,1463.47,1446.80,1456.87,
17-March-2016,1468.86,1475.58,1454.36,1462.13,
18-March-2016,1462.09,1473.53,1462.03,1471.03,
21-March-2016,1471.84,1483.13,1471.31,1481.39,
22-March-2016,1483.94,1498.43,1478.90,1494.77,
23-March-2016,1497.54,1498.85,1482.88,1485.82,
28-March-2016,1489.19,1492.60,1473.81,1477.10,
29-March-2016,1479.65,1486.83,1462.70,1465.91,
30-March-2016,1477.31,1502.35,1475.76,1499.68,
31-March-2016,1504.32,1514.64,1499.79,1509.22,
1-April-2016,1509.39,1516.38,1504.49,1509.57,
4-April-2016,1509.80,1525.43,1509.68,1522.01,
5-April-2016,1523.79,1524.57,1489.99,1492.49,
6-April-2016,1494.35,1500.43,1487.31,1495.52,
7-April-2016,1507.72,1509.05,1475.48,1486.27,
8-April-2016,1487.58,1512.58,1485.73,1509.86,
11-April-2016,1511.72,1538.36,1510.62,1535.61,
12-April-2016,1537.57,1553.46,1535.51,1551.36,
13-April-2016,1560.86,1571.71,1559.82,1569.06,
18-April-2016,1571.47,1574.95,1555.36,1572.17,
20-April-2016,1573.65,1595.93,1573.57,1593.28,
21-April-2016,1595.48,1607.24,1576.37,1580.89,
22-April-2016,1574.53,1592.25,1574.43,1587.22,
25-April-2016,1594.43,1595.84,1556.18,1563.62,
26-April-2016,1558.02,1580.46,1553.18,1576.39,
27-April-2016,1575.21,1578.88,1567.17,1574.16,
28-April-2016,1573.46,1577.34,1540.80,1543.27,
29-April-2016,1542.19,1557.95,1531.93,1552.91,
2-May-2016,1555.55,1560.88,1539.01,1555.68,
3-May-2016,1566.38,1579.71,1548.15,1550.97,
4-May-2016,1550.89,1556.82,1535.85,1538.79,
5-May-2016,1539.01,1549.68,1535.60,1540.07,
6-May-2016,1542.99,1555.51,1528.60,1554.14,
9-May-2016,1559.18,1578.69,1557.06,1575.77,
10-May-2016,1576.62,1577.02,1563.78,1565.87,
11-May-2016,1557.47,1569.15,1546.42,1557.99,
12-May-2016,1559.75,1576.29,1557.94,1567.16,
13-May-2016,1566.27,1566.40,1550.99,1555.24,
16-May-2016,1555.16,1562.85,1542.21,1552.71,
17-May-2016,1560.56,1564.81,1545.64,1550.47,
18-May-2016,1550.89,1556.88,1543.00,1545.06,
19-May-2016,1550.20,1550.64,1525.07,1527.20,
20-May-2016,1530.28,1537.66,1523.51,1526.68,
23-May-2016,1532.74,1541.25,1528.75,1532.57,
24-May-2016,1539.12,1541.77,1529.53,1532.37,
25-May-2016,1535.61,1563.78,1535.61,1561.00,
26-May-2016,1566.11,1575.33,1561.42,1572.96,
27-May-2016,1574.77,1587.04,1572.62,1575.73,
30-May-2016,1578.42,1597.24,1566.74,1590.57,
31-May-2016,1596.27,1597.95,1570.12,1575.14,
1-June-2016,1576.25,1582.03,1569.64,1572.36,
2-June-2016,1573.18,1583.00,1564.27,1578.88,
3-June-2016,1581.22,1589.14,1577.79,1583.64,
6-June-2016,1584.71,1591.08,1580.75,1587.16,
7-June-2016,1594.19,1600.18,1589.96,1594.13,
8-June-2016,1594.28,1618.03,1594.28,1615.38,
9-June-2016,1615.85,1637.40,1615.85,1622.72,
10-June-2016,1624.14,1643.31,1621.61,1627.07,
13-June-2016,1624.46,1625.35,1602.19,1610.58,
14-June-2016,1615.07,1621.83,1609.80,1616.25,
15-June-2016,1619.39,1652.76,1619.16,1649.53,
16-June-2016,1652.04,1652.99,1628.91,1645.73,
17-June-2016,1650.18,1657.20,1636.01,1650.22,
20-June-2016,1649.57,1659.46,1639.42,1654.72,
21-June-2016,1659.16,1661.48,1637.89,1641.75,
22-June-2016,1640.93,1649.32,1627.14,1630.91,
23-June-2016,1617.95,1628.60,1605.78,1622.91,
24-June-2016,1604.29,1612.51,1563.78,1610.17,
27-June-2016,1611.19,1620.23,1599.96,1614.91,
28-June-2016,1614.52,1624.30,1613.13,1622.20,
29-June-2016,1621.98,1655.91,1621.71,1652.44,
